published_at,title,url
2024-07-13,날짜 라이브러리 끝판왕 dayjs,https://www.youtube.com/shorts/ErNiNZfARVk
2024-07-12,"혹시나 해서 짜는 그 코드, 헛된 걱정일 가능성이 높습니다.",https://www.youtube.com/shorts/6Fl6xZv49FA
2024-07-12,"한글 자주 쓰는 개발자는 꼭 알아야 할 라이브러리(es-hangul, thx 토스(toss))",https://www.youtube.com/shorts/ND3mMSCqWyI
2024-07-10,타입스크립트의 신박한 오버로딩 방법(타입스크립트 교과서),https://www.youtube.com/shorts/iDzNuH-Z8-g
2024-07-09,"{}, Object는 객체 타입이 아닙니다(타입스크립트 교과서)",https://www.youtube.com/shorts/7HdLpDp6F8Y
2024-07-08,읽기전용(readonly) 배열과 그냥 배열 누가 더 넓은 타입일까요?,https://www.youtube.com/shorts/-JMyeCgtOHU
2024-07-07,"리터럴은 되고, 변수는 안 된다? 타입스크립트 잉여 속성 검사",https://www.youtube.com/shorts/4X-KN22Q_fA
2024-07-06,타입스크립트 콜백 함수 타이핑할 때 주의점,https://www.youtube.com/shorts/_ywhlrmh8o4
2024-07-05,타입 좀 친다면 알아야하는 infer 기능(타입스크립트가 추론해주는 값 얻어내기),https://www.youtube.com/shorts/VMG95aPjXt4
2024-07-04,공변성 반공변성 말고 이변성이 있다? (타입스크립트 객체 메서드 선언 시 주의점),https://www.youtube.com/shorts/WPeoQit2N_Y
2024-07-03,node.js의 마스코트는 어떤 동물이 되었을까요?? + 제로초 거북이 대공개,https://www.youtube.com/shorts/upVnYbTgpOE
2024-07-02,"타입스크립트에서 매개변수는 반공변성을 가진다! (공변성,반공변성,이변성)",https://www.youtube.com/shorts/DQAtLLBQa0w
2024-07-01,"타입스크립트에서 반환값은 공변성을 가진다! (공변성,반공변성,이변성)",https://www.youtube.com/shorts/AoSpKyd2ZsQ
2024-06-30,"매개변수가 많을 때 좋은 RORO 패턴(자바스크립트, feat. inlay hints)",https://www.youtube.com/shorts/xirRddcqbrU
2024-06-29,"TypeScript satisfies 연산자는 언제 쓸까? (타입추론, 타입검사의 장점을 동시에)",https://www.youtube.com/shorts/aFrDim6sQa0
2024-06-28,null의 타입이 object인 이유(자바스크립트 만들어줘서 고마워요~~ 브랜든 아이크!),https://www.youtube.com/shorts/0p5lXBpgiGc
2024-06-28,null과 undefined의 결정적 차이(없느냐 vs 모르느냐 vs 상관 안하느냐,https://www.youtube.com/shorts/7_u0q8RJFB4
2024-06-26,회사에 라이브러리 도입을 요구/설득하는 방법 2가지,https://www.youtube.com/shorts/IiX1JN_-zrA
2024-06-26,effect 라이브러리 실사용 예시!(제로초 회사 버전),https://www.youtube.com/shorts/Yhi2NGYVh6w
2024-06-25,effect 라이브러리를 추천하는 이유(함수 에러 타이핑),https://www.youtube.com/shorts/MzFCHctD0lM
2024-06-23,자료형을 세분화하는 타입스크립트의 브랜딩 기법(typescript branding),https://www.youtube.com/shorts/_mxnKmHMlpQ
2024-06-21,JS/TS 생태계에서 새로운 표준이 될 수 있는 Effect 라이브러리 소개,https://www.youtube.com/shorts/2W1fQH0wEe4
2024-06-19,React에서 key를 반복문 안에서만 사용하시나요?,https://www.youtube.com/shorts/TO6_DFxShyE
2024-06-19,CSS 신기능 지원되는지 확신하고 사용하는 방법,https://www.youtube.com/shorts/UcUt6JIKsSg
2024-06-18,"wrap을 우랩, 워랩으라고 읽으시는 분이 있다뇨!!(개발자 발음교정 프로젝트 11탄)",https://www.youtube.com/shorts/hu6cocew22s
2024-06-16,WeakMap 한 번도 안 써본 사람~? (사실 저도...),https://www.youtube.com/shorts/7bs5Dt9SdLE
2024-06-15,"자바스크립트에는 두 개의 +, - 연산자가 있습니다.",https://www.youtube.com/shorts/2J3oAwXk-NI
2024-06-14,"개발자들의 고민은 반복된다(라이브러리의 시대, AI의 시대)",https://www.youtube.com/shorts/BMG2Sp9ATQs
2024-06-11,input 기본 CSS 없애기(appearance: none),https://www.youtube.com/shorts/_s3X4SPInnk
2024-06-10,"CSS로 캐루셀 요소 구현하기 2(자식 요소 배치, scroll-snap-align, scroll-margin, scroll-padding)",https://www.youtube.com/shorts/OE8HhQcPD4E
2024-06-09,CSS로 캐루셀 요소 구현하기(with scroll-snap-type),https://www.youtube.com/shorts/p9aGHg-BL0U
2024-06-08,React 초간단 true/false 전환(useReducer 사용),https://www.youtube.com/shorts/XBNOEHA4Kvg
2024-06-07,"HTML만으로 모달 만들기(popover, popovertarget, popovertargetaction)",https://www.youtube.com/shorts/G2MO5l_QaJ4
2024-06-06,"컨텐츠가 추가되어도 스크롤 위치 고정하는 방법(CSS, overflow-anchor)",https://www.youtube.com/shorts/rCiAS0g79MY
2024-06-05,CSS 세로 가운데 정렬(align-self vs align-content vs align-items),https://www.youtube.com/shorts/6eBkqoUbxWI
2024-06-04,"Reflect API가 필요한 경우(그냥 앞으로 이거 쓰세요, Proxy가 없어도 유용합니다)",https://www.youtube.com/shorts/0HxGPwKeg6A
2024-06-03,Reflect API는 왜 있는 것일까?(객체 메서드를 한 곳에!),https://www.youtube.com/shorts/3SQyeam1bJY
2024-06-02,"nth-child 선택자의 숨겨진 기능(한 번 더 필터링하기, of)",https://www.youtube.com/shorts/xXRkJoIHHk4
2024-06-01,"줄바꿈을 예쁘게 만들어주는 CSS 속성(text-wrap, orphan, 외톨이 단어)",https://www.youtube.com/shorts/Wl0F8OU2EpQ
2024-05-31,"줄바꿈을 컨트롤하는 CSS orphans 속성(orphan, widow line, 외톨이 줄)",https://www.youtube.com/shorts/4xaSeB12H_0
2024-05-30,왜 최솟값을 구하는 Math.min()은 무한(Infinity)인 걸까?,https://www.youtube.com/shorts/uG1MkpTnqKk
2024-05-29,"귀찮은 이스케이핑 안 하는 방법(\\는 이제 그만~~~, String.raw, 태그드 템플릿 리터럴, tagged template literal)",https://www.youtube.com/shorts/w-aeIlS1Qc8
2024-05-28,자바스크립트에서 arr[-1] 되게 만들기(at 메서드 아님. 배열 마지막 요소 가져오기),https://www.youtube.com/shorts/j5pvqWwZlcI
2024-05-27,프록시 객체는 도대체 어디에 쓰는 걸까(ES2015 Proxy),https://www.youtube.com/shorts/P2vHcDplkhA
2024-05-26,"styled-components 문법의 원리(태그드 템플릿 리터럴, tagged template literal)",https://www.youtube.com/shorts/zaIWtaQle3o
2024-05-25,자식 태그 스크롤할 때 부모 태그는 스크롤 막기(overscroll-behavior),https://www.youtube.com/shorts/Vad-t9Sfid4
2024-05-24,객체가 프로미스인지 확인하는 법(+thenable인지 확인하는 법),https://www.youtube.com/shorts/AvqmBvvfWr8
2024-05-23,await이 resolve해주는 게 프로미스 말고도 또 있다?(thenable),https://www.youtube.com/shorts/ldafutXCVj0
2024-05-22,프로그래밍 언어 공부할 때 언어 스펙 꼭 봐야할까요?,https://www.youtube.com/shorts/0xcUmll1A5s
2024-05-21,스펙을 통해 알아보는 finally의 return이 더 우선인 이유(try/catch/finally 시리즈 마지막),https://www.youtube.com/shorts/du-kGIJO3XU
2024-05-20,"globalThis 넌 또 뭐냐?? (this, window, global)",https://www.youtube.com/shorts/bHqwlwLVcaM
2024-05-19,화살표 함수와 this (this 바뀌는 것 막기),https://www.youtube.com/shorts/zlxS7VK5YwQ
2024-05-18,this를 어쩔 수 없이 외워야 하는 경우(이 때는 this를 안 쓰는 게 좋습니다),https://www.youtube.com/shorts/YY-1Yg8eBGs
2024-05-17,자바스크립트 this가 undefined가 되는 경우,https://www.youtube.com/shorts/RVS_Dj4eC38
2024-05-16,악명높은 자바스크립트의 this 한방에 이해하기,https://www.youtube.com/shorts/O3-IjA_ZaUc
2024-05-15,catch의 throw/return과 finally의 return이 싸우면 누가 이길까?,https://www.youtube.com/shorts/sxM3mCnwwW4
2024-05-14,"fetch 요청에 취소 기능과 타임아웃 동시에 달기(AbortController, AbortSignal, any, timeout)",https://www.youtube.com/shorts/li84i6U2rBA
2024-05-12,vercel.app 도메인 차단 사태[2024/5/11],https://www.youtube.com/shorts/yWdFwIlsIqc
2024-05-11,"fetch 요청을 취소하는 방법(Promise.race 아님! AbortController, signal)",https://www.youtube.com/shorts/nMpQ9uU_cog
2024-05-09,catch문에 맨날 (err)를 붙이시나요? (try/catch/finally 시리즈 마지막),https://www.youtube.com/shorts/6yuuhjb2c9c
